,client_id,birth_number,district_id,gender
1758,1866,1942-06-11,64,F
1759,1867,1944-09-24,1,F
1760,1868,1980-02-16,60,M
1761,1869,1933-02-14,1,F
1762,1870,1935-04-29,1,M
1763,1871,1980-02-20,1,F
1764,1872,1963-01-24,52,F
1765,1873,1968-10-26,52,M
1766,1874,1946-10-20,1,M
1767,1875,1976-10-19,15,M
1768,1876,1951-07-01,1,M
1769,1877,1957-08-21,47,F
1770,1878,1963-09-02,47,M
1771,1879,1944-04-02,21,F
1772,1880,1974-08-08,1,M
1773,1881,1934-01-24,72,M
1774,1882,1932-05-24,72,F
1775,1883,1961-10-27,18,F
1776,1884,1976-01-26,59,F
1777,1885,1970-01-07,47,F
1778,1886,1920-04-07,34,M
1779,1887,1926-07-15,54,M
1780,1888,1918-09-24,66,F
1781,1889,1957-07-28,32,F
1782,1890,1955-08-14,14,F
1783,1891,1959-03-04,62,F
1784,1892,1928-03-26,66,M
1785,1893,1934-02-11,66,F
1786,1894,1947-11-05,1,F
1787,1895,1965-11-03,47,F
1788,1896,1982-02-08,48,M
1789,1897,1969-03-07,36,F
1790,1898,1961-08-01,73,M
1791,1899,1941-07-03,10,M
1792,1900,1965-11-22,23,M
1793,1901,1962-11-07,23,F
1794,1903,1939-08-30,1,F
1795,1904,1941-02-22,66,M
1796,1905,1949-05-18,72,F
1797,1906,1922-07-07,63,M
1798,1907,1928-09-08,75,F
1799,1908,1920-01-17,33,M
1800,1909,1944-03-16,35,F
1801,1910,1946-11-08,67,M
1802,1911,1938-04-21,48,F
1803,1912,1972-02-26,57,M
1804,1913,1968-04-15,69,M
1805,1914,1942-06-20,39,F
1806,1915,1939-09-09,39,M
1807,1916,1926-07-19,28,M
1808,1917,1969-03-13,69,F
1809,1919,1949-05-04,30,M
1810,1920,1975-08-07,42,M
1811,1921,1946-10-26,1,F
1812,1922,1949-04-03,1,M
1813,1923,1958-05-07,1,F
1814,1924,1938-05-29,67,M
1815,1925,1938-06-23,37,M
1816,1926,1935-02-08,37,F
1817,1927,1952-04-26,77,M
1818,1928,1952-08-14,77,F
1819,1929,1955-08-15,65,F
1820,1930,1934-02-21,38,F
1821,1931,1942-11-14,16,F
1822,1932,1940-01-21,15,F
1823,1934,1933-11-21,70,F
1824,1935,1929-05-12,68,F
1825,1936,1955-10-16,15,F
1826,1937,1960-03-27,15,M
1827,1938,1939-09-30,57,F
1828,1939,1925-08-14,1,M
1829,1940,1923-01-22,1,F
1830,1941,1921-07-12,10,F
1831,1942,1915-05-10,10,M
1832,1943,1926-02-11,39,M
1833,1944,1957-01-22,31,F
1834,1945,1954-06-03,54,M
1835,1946,1935-07-19,72,M
1836,1947,1981-02-08,23,M
1837,1948,1939-02-19,71,F
1838,1949,1942-06-23,71,M
1839,1950,1929-07-06,26,M
1840,1951,1971-04-29,41,M
1841,1952,1971-03-09,52,F
1842,1953,1965-09-22,52,M
1843,1954,1952-07-28,69,M
1844,1955,1971-10-28,66,F
1845,1956,1925-07-09,1,F
1846,1957,1972-03-04,63,M
1847,1958,1977-11-21,63,F
1848,1959,1920-12-26,1,M
1849,1960,1946-08-23,22,M
1850,1961,1920-06-04,31,F
1851,1962,1950-11-18,6,M
1852,1963,1945-06-12,38,M
1853,1964,1931-08-05,17,M
1854,1965,1939-08-10,75,M
1855,1966,1948-07-01,19,F
1856,1967,1963-11-15,1,F
1857,1968,1960-08-13,1,M
1858,1969,1926-08-26,53,F
1859,1970,1947-11-05,1,F
1860,1971,1969-03-14,3,F
1861,1972,1946-04-29,1,F
1862,1973,1931-09-13,60,F
1863,1974,1918-07-14,10,M
1864,1975,1915-09-27,10,F
1865,1976,1918-10-12,72,M
1866,1977,1935-10-25,10,F
1867,1978,1952-05-22,18,F
1868,1979,1926-03-19,51,F
1869,1980,1959-04-30,77,M
1870,1981,1970-09-22,19,F
1871,1982,1977-07-08,53,M
1872,1983,1982-02-05,53,F
1873,1984,1926-08-29,1,M
1874,1985,1937-12-13,6,M
1875,1986,1942-08-13,6,F
1876,1988,1952-05-04,13,M
1877,1989,1939-01-13,50,F
1878,1990,1943-11-25,50,M
1879,1991,1918-11-09,64,M
1880,1993,1975-06-21,1,M
1881,1994,1967-07-06,1,F
1882,1995,1941-04-10,50,F
1883,1996,1937-03-20,1,M
1884,1997,1977-11-09,1,F
1885,1998,1978-12-15,40,F
1886,1999,1982-02-10,74,F
1887,2000,1942-05-09,39,F
1888,2001,1977-08-05,34,F
1889,2002,1918-11-26,70,F
1890,2003,1921-06-15,70,M
1891,2004,1974-02-03,1,F
1892,2005,1979-10-03,30,M
1893,2006,1962-08-22,41,F
1894,2007,1958-09-13,41,M
1895,2008,1940-06-07,47,M
1896,2009,1936-01-16,12,M
1897,2010,1952-08-12,37,M
1898,2011,1925-11-18,46,F
1899,2012,1923-06-27,46,M
1900,2013,1940-07-10,1,F
1901,2015,1968-11-15,1,F
1902,2016,1934-10-09,55,M
1903,2017,1931-01-23,55,F
1904,2018,1945-08-25,56,F
1905,2019,1932-09-28,73,M
1906,2020,1925-12-20,73,F
1907,2021,1919-12-08,67,M
1908,2022,1939-11-12,56,M
1909,2023,1931-09-02,56,F
1910,2024,1934-04-15,62,M
1911,2025,1941-12-31,39,M
1912,2026,1934-12-03,39,F
1913,2027,1930-01-22,12,M
1914,2028,1924-10-17,12,F
1915,2029,1923-09-19,5,F
1916,2030,1980-08-04,5,F
1917,2031,1926-12-15,54,M
1918,2032,1943-03-21,1,M
1919,2033,1937-07-02,1,F
1920,2034,1926-06-12,13,M
1921,2035,1928-07-27,13,F
1922,2037,1948-08-26,69,F
1923,2038,1980-03-29,1,F
1924,2039,1969-01-20,68,F
1925,2040,1944-08-07,59,M
1926,2041,1956-08-11,68,M
1927,2042,1982-07-04,49,M
1928,2043,1954-09-15,77,F
1929,2044,1961-09-18,32,F
1930,2045,1956-08-22,28,M
1931,2046,1952-08-26,28,F
1932,2047,1943-07-25,11,F
1933,2048,1928-06-03,23,F
1934,2049,1927-02-20,70,M
1935,2050,1932-05-23,70,F
1936,2051,1918-12-07,74,F
1937,2052,1914-05-19,74,M
1938,2053,1918-02-07,16,M
1939,2054,1948-12-06,48,M
1940,2055,1976-08-31,56,F
1941,2056,1978-12-09,1,M
1942,2057,1976-01-02,6,F
1943,2058,1971-03-02,76,M
1944,2059,1972-06-30,43,M
1945,2060,1971-06-04,43,F
1946,2061,1953-07-27,63,M
1947,2062,1954-05-22,63,F
1948,2063,1950-09-26,68,F
1949,2064,1926-07-30,53,M
1950,2065,1978-08-20,64,M
1951,2066,1972-10-27,1,M
1952,2067,1979-10-20,56,M
1953,2068,1930-05-24,72,F
1954,2069,1923-01-01,70,F
1955,2070,1972-07-23,70,F
1956,2071,1973-12-19,1,M
1957,2072,1944-02-09,75,F
1958,2073,1956-02-08,22,M
1959,2074,1961-09-16,24,F
1960,2075,1922-01-29,74,M
1961,2076,1957-02-07,63,F
1962,2077,1930-03-01,44,F
1963,2078,1978-08-03,10,F
1964,2079,1925-05-29,72,F
1965,2080,1963-12-26,60,M
1966,2081,1972-11-06,46,F
1967,2082,1933-02-04,67,M
1968,2083,1943-03-12,71,M
1969,2084,1929-02-16,1,F
1970,2085,1928-11-28,1,M
1971,2086,1954-10-29,35,F
1972,2087,1977-09-29,68,M
1973,2088,1948-08-26,32,F
1974,2089,1967-06-09,70,F
1975,2090,1970-10-07,70,M
1976,2091,1928-01-17,48,F
1977,2092,1945-03-21,72,M
1978,2093,1970-06-24,48,M
1979,2094,1975-09-06,48,F
1980,2095,1974-04-30,9,M
1981,2096,1974-09-06,74,F
1982,2097,1936-11-11,53,M
1983,2098,1939-05-28,53,F
1984,2099,1918-01-16,1,M
1985,2100,1931-09-29,33,F
1986,2101,1935-06-24,33,M
1987,2102,1941-05-27,51,M
1988,2103,1944-02-04,18,F
1989,2104,1948-01-08,37,M
1990,2105,1947-07-18,42,F
1991,2106,1921-03-21,74,F
1992,2107,1923-04-18,74,M
1993,2108,1945-04-21,77,F
1994,2109,1950-05-14,15,F
1995,2110,1967-11-03,3,F
1996,2111,1924-05-29,57,F
1997,2112,1927-09-15,21,M
1998,2113,1937-04-04,68,M
1999,2114,1918-08-21,51,M
2000,2115,1914-03-01,51,F
2001,2116,1930-06-14,76,M
2002,2117,1945-02-28,53,M
2003,2118,1970-11-12,1,M
2004,2119,1960-05-18,30,F
2005,2121,1979-09-25,64,M
2006,2122,1970-07-17,1,F
2007,2123,1982-05-17,53,M
2008,2124,1949-01-14,68,F
2009,2125,1975-04-12,71,M
2010,2126,1975-03-28,52,F
2011,2128,1955-08-13,38,F
2012,2129,1962-12-07,75,M
2013,2130,1945-10-29,21,F
2014,2131,1975-02-11,39,F
2015,2132,1969-02-06,39,M
2016,2133,1921-11-28,53,F
2017,2134,1917-12-14,53,M
2018,2135,1940-08-08,24,F
2019,2136,1940-07-24,28,F
2020,2137,1962-11-09,73,F
2021,2138,1980-12-19,68,M
2022,2139,1932-03-06,18,F
2023,2140,1926-10-18,18,M
2024,2141,1951-09-06,28,M
2025,2142,1941-12-20,21,F
2026,2143,1948-11-12,21,M
2027,2144,1960-01-28,15,F
2028,2145,1968-12-24,39,F
2029,2146,1973-01-04,65,M
2030,2147,1963-08-14,69,F
2031,2148,1953-07-20,31,F
2032,2149,1923-04-09,33,F
2033,2150,1941-04-17,61,M
2034,2151,1945-12-30,61,F
2035,2152,1929-09-07,17,F
2036,2153,1949-05-16,36,F
2037,2154,1957-11-28,60,F
2038,2155,1958-06-10,15,M
2039,2156,1966-12-27,33,F
2040,2157,1945-11-17,11,M
2041,2158,1981-05-06,10,M
2042,2159,1930-01-23,74,F
2043,2160,1945-05-31,70,M
2044,2161,1920-03-06,1,F
2045,2162,1913-09-12,1,M
2046,2163,1918-04-08,52,M
2047,2164,1941-10-29,47,M
2048,2165,1945-03-02,47,F
2049,2166,1947-07-22,30,F
2050,2167,1981-12-13,1,M
2051,2168,1963-07-12,46,F
2052,2169,1971-01-01,46,M
2053,2170,1942-04-30,70,M
2054,2171,1958-11-28,1,M
2055,2172,1929-08-21,7,F
2056,2173,1951-12-17,56,F
2057,2174,1952-08-08,74,F
2058,2175,1942-01-03,53,F
2059,2176,1946-07-16,18,M
2060,2177,1942-05-30,24,F
2061,2178,1939-08-09,46,M
2062,2179,1939-10-27,9,F
2063,2180,1972-10-17,51,F
2064,2181,1968-07-22,46,M
2065,2182,1929-12-01,75,F
2066,2183,1931-08-21,75,M
2067,2184,1970-07-07,24,M
2068,2185,1957-06-20,20,F
2069,2186,1942-07-26,48,F
2070,2187,1933-03-12,40,M
2071,2188,1925-08-25,40,F
2072,2189,1962-11-15,21,F
2073,2190,1974-10-22,28,M
2074,2191,1979-08-04,28,F
2075,2192,1956-04-12,1,F
2076,2193,1952-07-26,1,M
2077,2194,1961-08-22,50,F
2078,2195,1942-09-13,68,F
2079,2196,1955-02-16,31,F
2080,2197,1962-12-10,47,F
2081,2198,1920-02-22,17,F
2082,2199,1911-12-09,17,M
2083,2200,1953-07-31,66,M
2084,2201,1929-02-23,44,M
2085,2202,1928-08-17,44,F
2086,2203,1939-10-01,10,M
2087,2204,1946-08-19,54,F
2088,2205,1952-12-12,55,M
2089,2206,1964-06-04,10,F
2090,2207,1961-02-17,70,F
2091,2208,1959-01-09,70,M
2092,2209,1927-06-13,30,F
2093,2210,1933-04-23,30,M
2094,2211,1920-02-24,3,F
2095,2212,1972-05-27,52,M
2096,2213,1968-11-07,3,M
2097,2214,1946-11-07,5,M
2098,2215,1925-01-29,10,M
2099,2216,1972-07-04,1,F
2100,2217,1974-02-20,1,M
2101,2218,1968-11-08,43,M
2102,2219,1964-11-28,43,F
2103,2220,1952-02-17,20,F
2104,2221,1945-03-15,20,M
2105,2222,1934-08-03,1,F
2106,2223,1943-05-24,70,F
2107,2224,1932-10-04,54,M
2108,2225,1960-11-06,4,F
2109,2226,1964-10-09,74,F
2110,2227,1975-07-25,42,M
2111,2228,1940-03-20,43,F
2112,2229,1944-09-07,68,M
2113,2230,1969-05-31,5,M
2114,2231,1971-10-13,21,F
2115,2232,1967-05-27,36,M
2116,2233,1964-12-24,36,F
2117,2235,1940-04-20,14,F
2118,2236,1978-06-27,44,F
2119,2237,1958-10-03,47,M
2120,2238,1954-02-19,47,F
2121,2239,1976-01-09,6,F
2122,2240,1932-03-12,47,F
2123,2241,1926-12-30,47,M
2124,2242,1976-06-05,1,F
2125,2243,1980-07-04,1,M
2126,2246,1953-08-01,55,F
2127,2247,1978-01-13,35,F
2128,2248,1975-10-24,7,M
2129,2249,1945-12-07,32,F
2130,2250,1938-12-08,34,F
2131,2251,1971-10-13,26,F
2132,2252,1965-11-15,37,M
2133,2253,1957-09-09,37,F
2134,2254,1927-12-09,72,F
2135,2255,1923-08-24,50,F
2136,2256,1974-06-05,70,M
2137,2257,1979-08-31,62,F
2138,2258,1979-11-03,62,M
2139,2259,1950-01-02,19,F
2140,2260,1962-04-22,62,F
2141,2261,1956-11-13,62,M
2142,2263,1934-08-17,1,M
2143,2264,1943-05-08,4,M
2144,2265,1977-09-18,52,M
2145,2266,1939-01-23,16,M
2146,2267,1966-04-10,1,F
2147,2268,1938-12-26,10,M
2148,2269,1963-11-10,48,F
2149,2270,1960-04-21,61,F
2150,2271,1964-11-07,61,M
2151,2274,1964-10-14,9,M
2152,2275,1965-07-24,9,F
2153,2276,1932-04-27,44,F
2154,2277,1979-03-25,1,M
2155,2278,1921-07-01,76,M
2156,2279,1953-11-06,52,M
2157,2280,1974-04-24,10,F
2158,2281,1978-06-06,76,F
2159,2282,1973-03-11,60,M
2160,2283,1961-08-09,1,M
2161,2286,1966-11-26,54,F
2162,2287,1979-10-21,47,M
2163,2288,1957-08-23,32,F
2164,2289,1954-08-21,32,M
2165,2290,1954-05-30,31,F
2166,2291,1957-09-19,6,M
2167,2292,1921-11-10,59,M
2168,2293,1969-11-22,1,M
2169,2294,1952-12-27,32,F
2170,2295,1939-02-28,22,F
2171,2296,1942-06-13,22,M
2172,2297,1965-01-18,48,M
2173,2298,1969-05-15,48,F
2174,2299,1940-02-20,6,F
2175,2300,1961-07-07,35,F
2176,2301,1960-12-19,35,M
2177,2302,1957-01-26,74,M
2178,2303,1939-04-01,61,F
2179,2304,1939-02-11,61,M
2180,2305,1949-06-10,70,F
2181,2306,1943-08-21,70,M
2182,2307,1923-09-06,26,M
2183,2308,1974-10-31,27,F
2184,2309,1976-05-13,15,F
2185,2310,1939-07-23,40,M
2186,2311,1935-10-01,40,F
2187,2312,1975-02-15,11,F
2188,2313,1980-10-29,70,M
2189,2314,1959-12-16,34,F
2190,2315,1963-10-08,34,M
2191,2316,1970-03-25,1,M
2192,2317,1976-02-22,1,M
2193,2318,1923-09-19,20,F
2194,2319,1970-05-16,40,F
2195,2320,1951-05-23,60,M
2196,2321,1968-01-12,68,F
2197,2322,1928-06-11,15,M
2198,2323,1942-06-29,48,F
2199,2324,1978-07-16,27,M
2200,2325,1955-02-03,2,F
2201,2326,1945-12-14,72,F
2202,2327,1919-10-27,73,M
2203,2328,1968-10-02,24,M
2204,2329,1973-01-02,18,M
2205,2330,1948-11-17,40,F
2206,2331,1957-05-31,42,F
2207,2332,1949-12-22,60,F
2208,2333,1949-10-12,60,M
2209,2335,1934-03-28,66,F
2210,2336,1922-07-17,12,M
2211,2337,1917-04-09,12,F
2212,2338,1957-07-25,58,F
2213,2339,1956-12-06,58,M
2214,2340,1953-05-02,42,M
2215,2341,1947-07-13,42,F
2216,2342,1948-12-18,70,M
2217,2343,1959-03-18,1,M
2218,2344,1924-04-27,3,F
2219,2345,1942-07-19,33,M
2220,2346,1947-10-25,33,F
2221,2347,1943-12-17,35,F
2222,2348,1933-04-24,35,M
2223,2349,1968-07-10,46,F
2224,2350,1967-06-09,46,M
2225,2351,1965-04-17,38,M
2226,2352,1977-09-29,70,F
2227,2353,1929-09-17,4,F
2228,2354,1967-12-21,1,M
2229,2355,1948-06-30,6,F
2230,2356,1930-07-10,52,M
2231,2357,1937-01-10,52,F
2232,2358,1946-10-16,74,F
2233,2359,1953-07-01,74,M
2234,2361,1968-09-24,9,M
2235,2362,1974-09-02,9,F
2236,2363,1947-06-18,43,M
2237,2364,1971-04-26,56,F
2238,2365,1953-06-26,46,F
2239,2366,1930-01-01,35,M
2240,2367,1931-04-05,35,F
2241,2368,1943-12-22,64,F
2242,2369,1940-12-19,64,M
2243,2370,1956-08-21,41,F
2244,2371,1956-02-07,70,F
2245,2372,1971-04-09,23,F
2246,2373,1954-01-19,15,M
2247,2374,1968-07-27,9,M
2248,2375,1965-07-25,72,F
2249,2376,1964-08-19,72,M
2250,2377,1950-11-17,49,M
2251,2378,1953-03-13,63,F
2252,2379,1964-06-19,33,F
2253,2380,1927-08-17,40,M
2254,2381,1931-10-11,40,F
2255,2382,1927-10-25,62,F
2256,2383,1947-01-01,31,F
2257,2384,1946-12-17,31,M
2258,2385,1933-05-05,13,M
2259,2386,1934-03-10,13,F
2260,2387,1945-07-16,77,F
2261,2388,1971-07-29,42,M
2262,2389,1924-07-20,25,M
2263,2390,1938-05-13,57,M
2264,2391,1942-01-24,1,M
2265,2392,1955-05-21,26,M
2266,2393,1976-08-23,16,F
2267,2394,1962-06-04,5,M
2268,2395,1953-03-11,8,M
2269,2396,1949-08-29,41,F
2270,2397,1918-07-14,46,M
2271,2398,1955-08-25,71,F
2272,2399,1943-05-02,42,F
2273,2400,1959-04-10,19,M
2274,2401,1948-01-26,26,F
2275,2402,1948-10-26,41,M
2276,2403,1963-01-25,1,F
2277,2404,1977-07-05,27,F
2278,2405,1975-08-21,27,M
2279,2406,1956-10-06,49,F
2280,2407,1975-08-27,51,M
2281,2408,1940-04-28,6,F
2282,2409,1964-05-27,54,M
2283,2410,1973-02-08,73,F
2284,2411,1968-08-17,73,M
2285,2412,1980-10-26,20,M
2286,2413,1961-08-09,46,M
2287,2414,1950-07-13,54,F
2288,2415,1957-04-24,54,M
2289,2416,1954-12-23,72,F
2290,2417,1938-06-21,48,F
2291,2418,1953-12-27,1,F
2292,2419,1954-06-23,1,F
2293,2420,1972-06-06,48,F
2294,2421,1970-11-10,48,M
2295,2422,1976-06-09,68,F
2296,2423,1957-07-09,42,M
2297,2424,1920-11-10,54,M
2298,2425,1977-07-18,6,F
2299,2426,1927-06-09,74,M
2300,2427,1934-11-30,74,F
2301,2428,1946-06-27,1,F
2302,2429,1973-11-22,70,M
2303,2430,1937-10-28,5,M
2304,2431,1966-10-10,75,M
2305,2432,1924-03-08,27,F
2306,2433,1964-06-19,32,M
2307,2434,1945-05-24,42,F
2308,2435,1943-10-18,16,F
2309,2436,1934-08-06,25,F
2310,2437,1936-12-27,45,M
2311,2438,1946-09-19,52,F
2312,2439,1944-11-26,52,M
2313,2440,1935-09-09,17,M
2314,2441,1928-10-06,1,M
2315,2442,1927-07-08,1,F
2316,2443,1949-05-23,75,M
2317,2444,1934-08-26,4,M
2318,2445,1969-02-26,54,M
2319,2447,1972-10-07,68,M
2320,2448,1971-07-01,68,F
2321,2449,1967-12-28,1,M
2322,2450,1975-05-17,54,F
2323,2451,1939-12-06,42,M
2324,2452,1952-06-07,64,F
2325,2453,1924-01-13,13,M
2326,2454,1940-09-04,69,F
2327,2455,1919-11-04,72,M
2328,2456,1923-12-04,72,F
2329,2457,1940-08-17,68,M
2330,2458,1932-08-09,68,F
2331,2459,1974-07-22,20,F
2332,2460,1963-01-05,19,F
2333,2461,1967-04-02,64,M
2334,2462,1934-06-06,19,M
2335,2463,1944-12-17,7,M
2336,2464,1945-09-01,30,M
2337,2465,1973-10-17,51,M
2338,2467,1946-05-16,36,F
2339,2468,1965-03-18,71,M
2340,2469,1957-09-10,54,F
2341,2470,1943-06-14,53,M
2342,2471,1942-01-05,53,F
2343,2472,1976-03-29,70,F
2344,2473,1976-10-17,20,F
2345,2474,1957-04-06,42,M
2346,2475,1982-02-02,44,F
2347,2476,1957-02-16,75,F
2348,2477,1952-06-14,75,M
2349,2478,1940-05-24,48,F
2350,2479,1959-03-31,31,F
2351,2480,1976-12-08,46,F
2352,2481,1948-06-22,6,M
2353,2482,1925-01-07,34,M
2354,2483,1929-12-30,34,F
2355,2484,1969-12-21,68,M
2356,2485,1933-05-15,20,M
2357,2486,1961-10-05,76,F
2358,2487,1967-09-25,67,F
2359,2488,1980-09-22,9,F
2360,2489,1975-01-28,64,F
2361,2490,1961-03-26,61,F
2362,2491,1939-03-20,5,F
2363,2492,1943-12-13,5,M
2364,2493,1962-10-09,1,M
2365,2494,1971-01-06,37,M
2366,2495,1939-12-14,58,F
2367,2496,1972-07-07,1,M
2368,2497,1962-04-06,34,F
2369,2498,1980-03-12,37,M
2370,2499,1944-08-04,13,M
2371,2500,1946-08-20,24,F
2372,2501,1940-12-04,70,F
2373,2502,1935-03-13,1,F
2374,2503,1977-09-23,54,F
2375,2504,1950-01-09,61,M
2376,2505,1960-04-30,25,F
2377,2506,1976-09-27,76,M
2378,2507,1952-08-26,37,F
2379,2508,1965-08-07,72,F
2380,2509,1971-02-06,72,M
2381,2510,1959-06-10,72,F
2382,2511,1975-03-27,35,F
2383,2512,1974-07-27,35,M
2384,2513,1941-05-08,41,M
2385,2514,1957-02-11,59,M
2386,2515,1958-06-03,12,M
2387,2516,1942-01-05,33,F
2388,2517,1924-09-09,18,M
2389,2518,1921-05-07,18,F
2390,2519,1970-08-06,29,F
2391,2520,1944-07-30,62,M
2392,2521,1947-03-30,55,F
2393,2522,1937-09-08,74,M
2394,2523,1937-12-02,74,F
2395,2524,1959-07-31,36,M
2396,2525,1952-07-10,36,F
2397,2526,1964-07-26,1,M
2398,2527,1947-07-31,44,F
2399,2528,1977-02-16,25,M
2400,2529,1939-06-22,70,M
2401,2530,1950-02-11,8,M
2402,2531,1954-01-24,5,F
2403,2532,1937-05-09,29,M
2404,2533,1929-07-17,40,F
2405,2534,1943-01-10,1,M
2406,2535,1945-01-10,1,M
2407,2536,1961-10-22,64,M
2408,2537,1957-10-10,73,M
2409,2538,1980-02-23,56,M
2410,2539,1972-01-21,32,F
2411,2540,1981-06-26,46,M
2412,2542,1944-12-19,3,M
2413,2543,1952-08-27,3,F
2414,2545,1953-09-28,9,F
2415,2546,1961-12-03,41,F
2416,2547,1953-10-29,48,F
2417,2548,1953-10-06,48,M
2418,2549,1923-05-05,70,F
2419,2550,1976-10-12,1,F
2420,2551,1939-08-11,70,F
2421,2552,1964-01-24,74,F
2422,2553,1976-11-24,34,M
2423,2554,1941-09-20,64,M
2424,2555,1963-09-23,42,M
2425,2556,1951-02-10,44,F
2426,2557,1957-02-18,7,M
2427,2558,1959-01-18,30,M
2428,2559,1965-03-31,8,F
2429,2560,1974-06-20,70,F
2430,2561,1945-07-26,48,M
2431,2562,1952-11-01,42,M
2432,2563,1971-09-08,74,M
2433,2565,1946-05-22,64,M
2434,2566,1963-03-25,29,F
2435,2567,1943-05-30,64,M
2436,2568,1938-06-11,64,F
2437,2569,1948-04-01,69,M
2438,2570,1947-06-19,69,F
2439,2571,1979-04-25,43,F
2440,2572,1953-10-08,1,M
2441,2573,1965-03-10,1,F
2442,2574,1932-04-22,29,F
2443,2576,1979-05-16,46,F
2444,2577,1918-01-07,70,M
2445,2578,1954-07-08,76,M
2446,2579,1935-01-02,11,F
2447,2580,1935-03-07,11,M
2448,2581,1953-11-19,52,F
2449,2582,1938-12-15,51,M
2450,2583,1937-06-17,75,M
2451,2584,1944-12-15,4,F
2452,2585,1971-08-28,75,F
2453,2586,1966-05-14,8,M
2454,2587,1973-01-03,8,F
2455,2588,1958-05-19,33,M
2456,2589,1963-02-17,21,M
2457,2590,1964-10-19,42,F
2458,2591,1960-02-27,42,M
2459,2592,1980-08-31,1,F
2460,2593,1977-06-10,1,M
2461,2594,1963-07-31,55,M
2462,2596,1961-10-08,31,M
2463,2597,1969-08-06,28,F
2464,2598,1965-10-25,28,M
2465,2599,1946-01-09,1,M
2466,2600,1923-04-17,7,F
2467,2601,1961-07-25,37,M
2468,2602,1966-08-20,37,F
2469,2603,1972-11-03,38,F
2470,2604,1926-07-11,22,M
2471,2605,1925-04-17,22,F
2472,2606,1943-01-04,31,M
2473,2607,1943-03-27,63,M
2474,2608,1943-09-15,58,F
2475,2609,1977-05-09,1,M
2476,2610,1980-05-03,1,F
2477,2611,1938-11-09,77,M
2478,2612,1975-02-03,38,M
2479,2613,1977-10-26,1,M
2480,2614,1946-03-14,72,M
2481,2615,1945-08-26,64,F
2482,2616,1970-07-07,50,M
2483,2617,1962-06-26,50,F
2484,2618,1942-08-14,17,M
2485,2619,1969-07-09,63,F
2486,2620,1968-07-18,63,M
2487,2621,1956-05-09,51,M
2488,2622,1973-06-07,71,M
2489,2623,1965-07-16,16,F
2490,2625,1972-10-07,57,M
2491,2626,1940-02-14,1,M
2492,2628,1931-11-05,1,F
2493,2629,1931-12-03,1,M
2494,2630,1937-08-20,64,F
2495,2631,1970-05-21,18,M
2496,2632,1963-02-25,18,F
2497,2633,1967-07-12,1,F
2498,2635,1966-12-10,67,F
2499,2636,1918-10-24,28,M
2500,2637,1935-06-06,64,M
2501,2638,1942-01-07,1,M
2502,2639,1950-03-04,45,F
2503,2640,1951-01-29,45,M
2504,2642,1973-09-04,22,M
2505,2643,1946-01-07,54,F
2506,2644,1964-03-23,6,F
2507,2645,1920-04-22,67,M
2508,2646,1937-06-07,63,F
2509,2647,1940-03-26,9,M
2510,2648,1934-10-10,9,F
2511,2650,1975-03-05,75,M
2512,2651,1969-11-27,75,F
2513,2652,1949-05-09,41,F
2514,2653,1950-01-25,1,M
2515,2654,1939-10-08,59,F
2516,2655,1963-08-12,44,M
2517,2656,1955-09-15,54,M
2518,2657,1948-07-09,73,M
2519,2658,1933-01-21,11,M
2520,2659,1941-05-24,46,M
2521,2661,1961-10-17,1,F
2522,2662,1978-08-29,1,M
2523,2663,1976-10-01,8,M
2524,2666,1935-07-06,47,F
2525,2667,1972-01-01,9,M
2526,2668,1975-02-09,9,F
2527,2669,1927-05-08,51,M
2528,2670,1936-09-13,45,M
2529,2671,1972-04-22,35,F
2530,2672,1940-03-26,7,F
2531,2673,1959-07-16,65,M
2532,2674,1952-10-03,65,F
2533,2675,1924-01-22,31,M
2534,2676,1961-06-01,61,M
2535,2677,1922-05-24,33,M
2536,2678,1918-05-15,33,F
2537,2679,1938-09-30,1,M
2538,2680,1945-09-02,1,F
2539,2681,1971-01-04,45,F
2540,2682,1975-01-14,45,M
2541,2683,1929-06-13,48,F
2542,2684,1953-02-11,74,F
2543,2685,1969-06-21,73,F
2544,2686,1951-03-24,19,F
2545,2687,1949-08-22,19,M
2546,2688,1967-10-24,60,F
2547,2689,1923-01-17,16,M
2548,2690,1971-12-25,58,F
2549,2691,1964-05-17,47,M
2550,2692,1925-05-30,44,M
2551,2693,1976-08-04,46,F
2552,2694,1927-10-06,15,F
2553,2695,1929-05-16,15,M
2554,2696,1947-09-04,2,M
2555,2697,1948-08-14,2,F
2556,2698,1970-10-07,31,F
2557,2699,1977-02-23,31,M
2558,2700,1945-02-22,34,M
2559,2701,1952-03-29,1,M
2560,2702,1919-02-26,7,M
2561,2703,1973-03-12,2,F
2562,2704,1949-05-22,1,F
2563,2705,1924-04-30,43,M
2564,2706,1967-07-02,3,M
2565,2707,1969-05-23,45,M
2566,2708,1958-08-12,73,M
2567,2709,1946-06-14,26,M
2568,2712,1956-01-17,25,M
2569,2713,1962-09-02,36,M
2570,2714,1970-03-06,6,F
2571,2715,1957-07-04,7,M
2572,2716,1969-07-13,25,F
2573,2717,1930-04-28,46,M
2574,2718,1932-12-22,46,F
2575,2719,1964-10-30,29,F
2576,2720,1949-09-05,1,F
2577,2721,1950-06-26,24,F
2578,2724,1975-03-01,35,M
2579,2726,1973-07-28,1,F
